CGM_total_mean,CGM_total_variance,CGM_total_SD,CGM_MinMax,CGM_Entropy,CGM_Skewness,CGM_First_Max,CGM_First_Min,CGM_Last_Max,CGM_Last_Min,CGM_number_of_peaks,CGM_Velocity,CGM_Dist_travelled,CGM_autocorrelation,CGM_RMS
159.9667741935484,1432.5655559139782,37.84924775889183,102.0,1.865371286571301,-0.045644425109406334,0.1935483870967742,0.7741935483870968,0.22580645161290325,0.8064516129032258,1.0,6.47,193.97,0.9889934573158096,159.9667741935484
103.16129032258064,339.87311827956995,18.435648029824446,57.0,2.380837289893794,0.238590584675365,0.3548387096774194,0.8064516129032258,0.3870967741935484,0.8387096774193549,1.0,3.63,109.0,0.9907265625164777,103.16129032258064
98.1,324.68999999999994,18.01915647304279,79.0,2.2102117728630306,0.7271261911309236,0.9354838709677419,0.0,0.967741935483871,0.032258064516129004,0.0,6.7,200.9,0.7896677172414032,98.1
139.9667741935484,367.4322225806452,19.1685216587155,87.0,1.9676501356917193,0.38462476939762286,0.9354838709677419,0.0,0.967741935483871,0.032258064516129004,1.0,5.73,172.03,0.8167896286660242,139.9667741935484
142.8667741935484,839.5155559139786,28.974394832575513,86.0,1.6311778990705061,0.0015470990184768328,0.0,0.7741935483870968,0.032258064516129004,0.8064516129032258,2.0,4.76,142.87,0.9498755624553418,142.8667741935484
141.83322580645162,1020.4722225806452,31.944830921146618,106.0,2.2102117728630306,0.011726364298417792,0.9354838709677419,0.4838709677419355,0.967741935483871,0.5161290322580645,1.0,8.24,247.17,0.9340064975105502,141.83322580645162
99.86677419354838,242.64888924731179,15.577191314460762,54.0,2.0149030205422647,0.6504794364289859,0.6129032258064516,0.0,0.6451612903225806,0.09677419354838712,2.0,3.74,112.13,0.9515568423990107,99.86677419354838
120.63322580645162,108.3655559139785,10.409877804949417,34.0,1.5570699269167845,-0.9649263007309142,0.3548387096774194,0.9032258064516129,0.4193548387096774,0.967741935483871,0.0,3.15,94.63,0.8640778588797647,120.63322580645162
103.29032258064517,1031.7462365591396,32.120806910149994,90.0,1.2822250012256842,0.6639305808170247,0.0,0.5806451612903226,0.032258064516129004,0.9032258064516129,0.0,3.47,104.0,0.9508856127274219,103.29032258064517
159.1787096774194,1412.87023827957,37.588166200009944,116.0,1.907930900990097,0.07307191266362827,0.12903225806451613,0.8387096774193549,0.16129032258064513,0.8709677419354839,3.0,9.46,283.82,0.90714698561498,159.1787096774194
118.63322580645162,2529.965555913979,50.29876296604102,143.0,2.2300144001592104,0.16246118605794338,0.5483870967741935,0.8709677419354839,0.5806451612903225,0.9032258064516129,1.0,11.72,351.63,0.9584711164131943,118.63322580645162
239.39999999999998,271.3066666666667,16.471389336260213,74.0,1.7600107709134747,-0.5640087675118933,0.5806451612903226,0.9354838709677419,0.6129032258064516,0.967741935483871,2.0,6.55,196.4,0.8237314068540724,239.39999999999998
103.36677419354838,149.3655559139785,12.22152019652132,50.0,2.1717454920352344,0.24979016758427208,0.9354838709677419,0.0967741935483871,0.967741935483871,0.12903225806451613,4.0,6.62,198.63,0.7204252024862501,103.36677419354838
125.46677419354837,862.6488892473118,29.370885060673807,91.0,2.134704220354885,0.30138126127116766,0.0,0.7741935483870968,0.09677419354838712,0.8064516129032258,1.0,5.68,170.47,0.9493193387179377,125.46677419354837
136.43322580645162,1915.3122225806453,43.76428021321321,150.0,2.5044512458609707,0.038646791402667746,0.45161290322580644,0.9354838709677419,0.4838709677419355,0.967741935483871,1.0,11.18,335.43,0.9443493468560046,136.43322580645162
254.64000000000001,1959.2586666666664,44.263513943954635,173.0,1.8793575285460409,-0.7440072124379662,0.3870967741935484,0.967741935483871,0.4193548387096774,1.0,3.0,9.8,294.0,0.8775880110663172,254.64000000000001
183.56677419354838,1194.5122225806451,34.561716140559994,104.0,2.3133960090982613,0.09947800990576641,0.45161290322580644,0.9354838709677419,0.4838709677419355,0.967741935483871,2.0,8.55,256.57,0.9355547559400142,183.56677419354838
198.4667741935484,5160.648889247313,71.83765648493353,220.0,1.15843078387902,-1.13252027939302,0.5483870967741935,0.9032258064516129,0.5806451612903225,0.935483870967742,2.0,15.28,458.47,0.939685036479972,198.4667741935484
145.51612903225808,1197.9913978494626,34.612012334584975,141.0,1.9225297004112496,-1.4370904549553662,0.5483870967741935,0.967741935483871,0.5806451612903225,1.0,2.0,6.97,209.0,0.8550355792670885,145.51612903225808
93.16935483870971,67.42777956989238,8.211441990898576,59.0,0.4382549309311553,-1.8110062084257226,0.8064516129032258,0.0,0.8387096774193549,0.032258064516129004,1.0,3.11,93.17,0.18345515846092705,93.16935483870971
193.58064516129033,1459.7182795698925,38.20625969091835,161.0,2.0476928433652555,-1.0716481999523644,0.5806451612903226,0.967741935483871,0.6129032258064516,1.0,3.0,8.63,259.0,0.8432605447017565,193.58064516129033
177.9667741935484,1873.632222580645,43.28547357463754,154.0,1.9831543222276844,-0.5073061535701137,0.0,0.8709677419354839,0.032258064516129004,0.9032258064516129,1.0,8.27,247.97,0.9162730889803745,177.9667741935484
162.3548387096774,3293.503225806452,57.3890514454321,181.0,2.25021710747673,0.039975469192626484,0.0,0.967741935483871,0.032258064516129004,1.0,0.0,6.1,183.0,0.9394407737008911,162.3548387096774
171.60000000000002,1936.2400000000002,44.0027271882096,127.0,1.7853285788977644,-0.8339684093172216,0.2903225806451613,0.8387096774193549,0.32258064516129037,0.8709677419354839,2.0,9.39,281.6,0.9542603993077076,171.60000000000002
154.06677419354838,569.8622225806452,23.871787167714217,78.0,2.190793687005929,-0.3657157486924768,0.41935483870967744,0.8387096774193549,0.4516129032258065,0.9032258064516129,2.0,6.44,193.07,0.9245507519930298,154.06677419354838
151.46129032258065,581.4820516129032,24.11393894851903,105.0,2.153053359023082,0.5675010614541004,0.8064516129032258,0.4838709677419355,0.8387096774193549,0.5161290322580645,1.0,8.95,268.54,0.8348075954013057,151.46129032258065
231.58064516129033,1850.5182795698925,43.017650790924094,156.0,1.8935421635379972,-1.2914460680390292,0.0,0.967741935483871,0.032258064516129004,1.0,1.0,7.4,222.0,0.881810346263548,231.58064516129033
141.83322580645162,741.2722225806452,27.226314891675024,95.0,2.031163541414045,-0.3006395655354808,0.3225806451612903,0.0,0.3548387096774194,0.032258064516129004,2.0,8.66,259.83,0.879549914177118,141.83322580645162
71.69999999999999,108.41000000000003,10.412012293500235,38.0,1.7353181583231032,1.181594503524864,0.6451612903225806,0.0967741935483871,0.6774193548387097,0.12903225806451613,3.0,3.69,110.7,0.8985898184874294,71.69999999999999
190.0332258064516,3012.4322225806454,54.88562856140618,160.0,2.2300144001592104,0.12939470252651403,0.0,0.8709677419354839,0.032258064516129004,0.9032258064516129,0.0,7.8,234.03,0.9546747037810567,190.0332258064516
88.0,840.4,28.98965332666122,94.0,1.5987426233173525,0.5741713870448913,0.9354838709677419,0.45161290322580644,0.967741935483871,0.4838709677419355,1.0,8.5,255.0,0.7890991062457032,88.0
139.6425806451613,745.1476197849463,27.297392179198113,90.0,2.2102117728630306,-0.1021899593740475,0.8064516129032258,0.06451612903225806,0.8387096774193549,0.09677419354838712,2.0,7.51,225.28,0.9410400657339775,139.6425806451613
135.0332258064516,3544.3655559139784,59.53457445815816,199.0,2.1717454920352344,0.055033521815445484,0.12903225806451613,0.9032258064516129,0.16129032258064513,0.967741935483871,2.0,12.33,370.03,0.9398039660049664,135.0332258064516
197.93322580645162,828.7955559139785,28.788809560556313,111.0,2.153053359023082,0.09219074322146255,0.5161290322580645,0.9354838709677419,0.5483870967741935,0.967741935483871,1.0,8.13,243.93,0.9205956320556913,197.93322580645162
196.9667741935484,2068.2988892473118,45.47855416839141,142.0,2.2102117728630306,0.0034198603044522965,0.4838709677419355,0.9354838709677419,0.5161290322580645,0.967741935483871,1.0,12.23,366.97,0.9422149149265872,196.9667741935484
210.06677419354838,2695.2622225806454,51.91591492577825,161.0,2.031163541414045,-0.33101020411873183,0.4838709677419355,0.9354838709677419,0.5161290322580645,0.967741935483871,2.0,15.44,463.07,0.9051616299075547,210.06677419354838
165.10000000000002,1835.5566666666666,42.84339700194963,122.0,1.9523826635609307,-0.5698572720387021,0.06451612903225806,0.8064516129032258,0.12903225806451613,0.8387096774193549,1.0,7.77,233.1,0.9719205315251022,165.10000000000002
212.70967741935485,5899.612903225805,76.80893765198036,212.0,1.5987426233173525,0.24696751620929244,0.0,0.6774193548387096,0.032258064516129004,0.7096774193548387,0.0,7.83,235.0,0.9564146119786732,212.70967741935485
212.93322580645162,1647.5288892473118,40.58976335539925,124.0,2.3353749158170367,0.27599429890517924,0.6774193548387096,0.16129032258064516,0.7096774193548387,0.19354838709677424,1.0,7.2,215.93,0.9982825534371966,212.93322580645162
98.51612903225806,456.39139784946224,21.363318980192712,72.0,1.907930900990097,-0.03647399126664423,0.12903225806451613,0.7096774193548387,0.16129032258064513,0.7419354838709677,3.0,5.8,174.0,0.9615960330848514,98.51612903225806
103.1,279.89,16.729913329123974,59.0,2.0644999616816366,0.6691415523708056,0.9354838709677419,0.3870967741935484,0.967741935483871,0.4193548387096774,3.0,5.03,150.9,0.8933219399684799,103.1
212.60000000000002,3876.3066666666664,62.259992504550354,186.0,2.0149030205422647,-0.6907452306425432,0.06451612903225806,0.9354838709677419,0.16129032258064513,0.967741935483871,0.0,10.55,316.6,0.9487666495828218,212.60000000000002
229.66677419354838,753.6888892473117,27.453394858328757,85.0,2.134704220354885,-0.4974712794897904,0.5483870967741935,0.0,0.5806451612903225,0.032258064516129004,2.0,4.04,121.33,0.9579673273210247,229.66677419354838
213.39999999999998,32.30666666666666,5.683895377878331,21.0,1.488077055429833,1.143131485275759,0.5483870967741935,0.8387096774193549,0.5806451612903225,0.9032258064516129,2.0,2.01,60.4,0.9103397991470628,213.39999999999998
147.93548387096774,1659.9290322580644,40.742226648258494,138.0,1.8935421635379972,0.009487084845234982,0.0,0.7419354838709677,0.032258064516129004,0.7741935483870968,0.0,6.2,186.0,0.9386364274328781,147.93548387096774
282.0967741935484,1655.8236559139784,40.69181313131646,150.0,2.0476928433652555,0.08521737090962996,0.8064516129032258,0.0,0.8387096774193549,0.032258064516129004,2.0,11.03,331.0,0.923222110816434,282.0967741935484
171.9667741935484,324.8322225806451,18.023102468239067,71.0,2.2102117728630306,-0.5824695037283453,0.5806451612903226,0.9032258064516129,0.6129032258064516,0.935483870967742,2.0,5.83,174.97,0.8840217188779544,171.9667741935484
169.10000000000002,975.4233333333334,31.231768014848814,112.0,2.1717454920352344,-0.24854860973538728,0.5161290322580645,0.9354838709677419,0.5483870967741935,0.967741935483871,1.0,8.0,240.1,0.9358392424485777,169.10000000000002
185.03225806451613,386.2989247311828,19.65448866623558,62.0,1.9373447861963904,-0.7445300842934277,0.2903225806451613,0.0,0.32258064516129037,0.032258064516129004,2.0,4.47,134.0,0.8521983272931062,185.03225806451613
138.8667741935484,134.98222258064516,11.61818499511198,46.0,1.6094379124341003,1.6303356798798636,0.5483870967741935,0.8064516129032258,0.5806451612903225,0.935483870967742,1.0,3.63,108.87,0.8899087903785848,138.8667741935484
191.62064516129033,304.16091956989254,17.440209848791746,66.0,2.031163541414045,-1.267645527133647,0.2903225806451613,0.9032258064516129,0.32258064516129037,0.967741935483871,4.0,8.58,257.38,0.7809009282519885,191.62064516129033
176.6332258064516,242.3655559139785,15.568094164475577,60.0,2.25021710747673,-0.4187382899418851,0.9354838709677419,0.2903225806451613,0.967741935483871,0.32258064516129037,2.0,6.11,183.37,0.8954376515207443,176.6332258064516
149.66677419354838,884.8888892473117,29.747082029121977,97.0,1.9373447861963904,-0.5315451152328617,0.4838709677419355,0.0,0.5161290322580645,0.032258064516129004,2.0,7.24,217.33,0.9117564383266005,149.66677419354838
162.11612903225804,126.68846451612905,11.255597030638981,46.0,2.190793687005929,0.5314728352033625,0.2903225806451613,0.9354838709677419,0.32258064516129037,0.967741935483871,2.0,5.0,150.0,0.8114511055731846,162.11612903225804
96.83322580645161,796.7388892473119,28.226563539462468,80.0,2.0149030205422647,0.19264234126289345,0.9032258064516129,0.16129032258064516,0.967741935483871,0.19354838709677424,1.0,4.91,147.17,0.9748839749017741,96.83322580645161
115.16677419354839,474.40555591397845,21.780852965712302,80.0,2.190793687005929,0.060333871940167816,0.5483870967741935,0.0,0.5806451612903225,0.032258064516129004,1.0,5.63,168.83,0.9119728256021796,115.16677419354839
245.06677419354838,365.6622225806452,19.12229647768921,84.0,2.190793687005929,-0.11896682400838388,0.6451612903225806,0.0,0.6774193548387097,0.032258064516129004,1.0,4.73,141.93,0.8771731698181082,245.06677419354838
149.6451612903226,489.50322580645167,22.124719790461793,85.0,2.190793687005929,0.5079023094142308,0.967741935483871,0.0,1.0,0.06451612903225812,1.0,5.43,163.0,0.8419876343070365,149.6451612903226
191.61290322580646,1266.4451612903229,35.587148822156614,118.0,2.031163541414045,-0.2786815944215614,0.4838709677419355,0.0,0.5161290322580645,0.09677419354838712,2.0,7.5,225.0,0.9465570662894639,191.61290322580646
304.11870967741936,258.12549161290315,16.066284312587747,66.0,1.536867219599265,-0.7311290692198408,0.9354838709677419,0.6129032258064516,0.967741935483871,0.6774193548387097,1.0,5.73,171.76,0.8461087818614662,304.11870967741936
166.0,262.8,16.211107303327555,53.0,1.488077055429833,-1.2667164563892968,0.9354838709677419,0.06451612903225806,0.967741935483871,0.09677419354838712,1.0,3.5,105.0,0.9227126670049045,166.0
189.89999999999998,776.8900000000001,27.87274654568509,102.0,1.9523826635609307,-0.9673698306786469,0.9354838709677419,0.0,0.967741935483871,0.032258064516129004,2.0,6.47,194.1,0.8870584996302922,189.89999999999998
99.16677419354839,142.13888924731182,11.922201526870438,42.0,2.116685714852207,0.6037087477714838,0.9354838709677419,0.12903225806451613,0.967741935483871,0.16129032258064513,3.0,3.96,118.83,0.8782159663406205,99.16677419354839
167.59999999999997,269.4133333333333,16.413815319216106,97.0,0.6086479168598361,-0.11226444705218207,0.6774193548387096,0.967741935483871,0.7096774193548387,1.0,1.0,4.88,146.4,0.6497890065657064,167.59999999999997
178.83322580645162,10103.272222580646,100.51503480863272,260.0,1.8935421635379972,0.025444012040310812,0.7096774193548387,0.16129032258064516,0.7419354838709677,0.19354838709677424,1.0,14.61,438.17,0.9967955032671892,178.83322580645162
201.1532258064516,1671.6461559139784,40.885769601586055,131.0,2.0476928433652555,-0.47871884700202744,0.5483870967741935,0.0,0.5806451612903225,0.032258064516129004,1.0,7.42,222.7,0.9227214575060634,201.1532258064516
110.46677419354837,186.71555591397848,13.664390067397026,54.0,2.270836394679465,-0.7666896161135446,0.3225806451612903,0.5161290322580645,0.3548387096774194,0.5483870967741935,2.0,5.35,160.53,0.8853841582669515,110.46677419354837
128.93322580645162,392.7955559139785,19.819070510848345,66.0,2.45315795147342,-0.20484189667063207,0.03225806451612903,0.8709677419354839,0.06451612903225812,0.9032258064516129,2.0,5.16,154.93,0.9087396086295317,128.93322580645162
144.3,2338.01,48.35297302131483,155.0,2.134704220354885,0.44299684163270286,0.9354838709677419,0.06451612903225806,0.967741935483871,0.12903225806451613,2.0,11.56,346.7,0.9170802947806043,144.3
90.03322580645163,115.63222258064518,10.753242421737044,37.0,1.9373447861963904,0.9024302283837903,0.4838709677419355,0.12903225806451613,0.5161290322580645,0.16129032258064513,1.0,3.33,100.03,0.9471061072163782,90.03322580645163
189.2258064516129,185.7806451612904,13.630137386002035,41.0,2.270836394679465,-0.2515274217907703,0.3548387096774194,0.5806451612903226,0.3870967741935484,0.6774193548387097,1.0,4.77,143.0,0.8987027519254217,189.2258064516129
171.27999999999994,973.1013333333334,31.19457217743711,106.0,2.0476928433652555,-0.45970918417053447,0.45161290322580644,0.0,0.4838709677419355,0.032258064516129004,2.0,6.16,184.72,0.9348091755203751,171.27999999999994
239.9096774193548,51.696969892473106,7.190060492963401,41.0,0.7854511309153438,-1.850967803158474,0.5806451612903226,0.7419354838709677,0.6129032258064516,0.7741935483870968,2.0,3.4,102.0,0.5502046283696833,239.9096774193548
158.7,1865.3433333333332,43.189620666698765,136.0,2.0815943950409372,-0.05881264939044707,0.8387096774193549,0.03225806451612903,0.8709677419354839,0.06451612903225812,1.0,7.21,216.3,0.9534518876179481,158.7
114.03322580645163,607.6322225806452,24.650197211800258,90.0,2.25021710747673,-0.26184385774335756,0.9354838709677419,0.06451612903225806,0.967741935483871,0.09677419354838712,1.0,6.93,207.97,0.8925327738261003,114.03322580645163
182.0,1916.8666666666666,43.782035889924835,143.0,2.3578477716690953,-0.2722842966999928,0.0,0.9354838709677419,0.06451612903225812,0.967741935483871,1.0,7.67,230.0,0.931681911452718,182.0
133.92,799.3279999999999,28.272389357816927,92.0,2.2300144001592104,-0.047605667631584546,0.4838709677419355,0.9032258064516129,0.5161290322580645,0.967741935483871,2.0,7.34,220.08,0.9432399927049835,133.92
184.09677419354838,556.3569892473118,23.58722088859372,96.0,2.380837289893794,-0.7688507745848996,0.7096774193548387,0.2903225806451613,0.7419354838709677,0.32258064516129037,1.0,8.33,250.0,0.9113866705835969,184.09677419354838
103.76677419354839,550.9788892473118,23.472939510153214,82.0,1.6993861490970399,1.344333321395417,0.45161290322580644,0.03225806451612903,0.4838709677419355,0.06451612903225812,2.0,6.76,202.77,0.9343239879649036,103.76677419354839
182.48387096774192,851.1913978494624,29.175184624085286,94.0,1.8113040653010253,-0.6280361208993018,0.25806451612903225,0.8064516129032258,0.29032258064516125,0.8387096774193549,2.0,6.97,209.0,0.9676512027838696,182.48387096774192
97.9332258064516,950.7955559139785,30.834972935191278,98.0,1.536867219599265,1.258398530405609,0.45161290322580644,0.0967741935483871,0.5161290322580645,0.12903225806451613,0.0,8.46,253.93,0.9584245023679002,97.9332258064516
164.60000000000002,358.10666666666657,18.923706472746467,64.0,2.098986137752806,0.9253400513785004,0.3870967741935484,0.06451612903225806,0.4193548387096774,0.09677419354838712,2.0,7.25,217.6,0.8845391813736443,164.60000000000002
115.61290322580645,469.11182795698915,21.658989541458048,64.0,1.9373447861963904,-0.3401551063087176,0.7741935483870968,0.22580645161290322,0.8064516129032258,0.25806451612903225,3.0,3.43,103.0,0.9786090087116507,115.61290322580645
194.56677419354838,611.4455559139785,24.727425177603482,89.0,2.45315795147342,-0.01157166998311984,0.41935483870967744,0.0,0.4516129032258065,0.032258064516129004,2.0,7.98,239.43,0.8959291033241988,194.56677419354838
151.16677419354838,216.27222258064518,14.706196740851972,53.0,2.3578477716690953,0.2841203250291746,0.5161290322580645,0.2903225806451613,0.5483870967741935,0.32258064516129037,3.0,5.43,162.83,0.9281619742506216,151.16677419354838
155.06677419354838,305.86222258064515,17.488917135736138,56.0,2.153053359023082,0.29251980320324783,0.6129032258064516,0.0967741935483871,0.6451612903225806,0.16129032258064513,2.0,4.66,139.93,0.9520777019075309,155.06677419354838
189.74193548387098,579.1978494623656,24.06652965141351,93.0,2.3133960090982613,-0.5560009431469495,0.1935483870967742,0.5483870967741935,0.22580645161290325,0.5806451612903225,3.0,8.93,268.0,0.9169461905663624,189.74193548387098
187.39999999999998,623.84,24.97678922519866,91.0,1.9523826635609307,-0.5568006842412068,0.5161290322580645,0.0,0.5483870967741935,0.032258064516129004,3.0,6.99,209.6,0.8745633495768146,187.39999999999998
146.7332258064516,356.99555591397854,18.89432602433806,69.0,2.3353749158170367,0.5959197878165748,0.41935483870967744,0.0,0.4516129032258065,0.032258064516129004,2.0,6.16,184.73,0.9027465436426556,146.7332258064516
143.8,296.62666666666667,17.222853035042327,60.0,1.9676501356917193,0.8662576271864252,0.4838709677419355,0.25806451612903225,0.5161290322580645,0.29032258064516125,2.0,5.91,177.2,0.9094048635771117,143.8
136.0332258064516,601.4988892473119,24.52547429199509,74.0,1.8379723123831866,0.6528029826346426,0.3870967741935484,0.6129032258064516,0.4193548387096774,0.8387096774193549,1.0,5.57,167.03,0.9747593427954628,136.0332258064516
191.04129032258064,1263.9652782795708,35.55228935356443,128.0,1.6993861490970399,1.0916024647074745,0.7419354838709677,0.25806451612903225,0.7741935483870968,0.29032258064516125,1.0,7.83,234.96,0.8977428547882972,191.04129032258064
188.56677419354838,1743.9788892473114,41.76097327945448,129.0,2.153053359023082,-0.22033179155656238,0.7741935483870968,0.1935483870967742,0.8064516129032258,0.22580645161290325,2.0,10.42,312.57,0.9641052175494084,188.56677419354838
132.2,1032.293333333333,32.129322017953214,101.0,1.9523826635609307,-0.570049796461789,0.5161290322580645,0.16129032258064516,0.5483870967741935,0.19354838709677424,2.0,7.79,233.8,0.9833016455271109,132.2
168.5332258064516,107.31555591397851,10.35932217444648,42.0,1.9373447861963904,0.04741509719672051,0.9354838709677419,0.0,0.967741935483871,0.29032258064516125,2.0,5.48,164.47,0.7321971086435306,168.5332258064516
284.6332258064516,637.7655559139785,25.25402058908598,102.0,2.270836394679465,-0.6459377934817276,0.7419354838709677,0.0,0.7741935483870968,0.032258064516129004,2.0,6.62,198.63,0.8839459806586459,284.6332258064516
122.73322580645161,1375.1288892473121,37.08273033700879,97.0,1.4599061784631366,-0.30980664378212736,0.2903225806451613,0.6451612903225806,0.32258064516129037,0.6774193548387097,2.0,6.02,180.73,0.9729105259333891,122.73322580645161
139.7667741935484,510.4455559139785,22.593042201394184,87.0,2.2300144001592104,0.24920335961047038,0.41935483870967744,0.0,0.4516129032258065,0.032258064516129004,1.0,5.61,168.23,0.916073982167892,139.7667741935484
225.93548387096774,1035.4623655913974,32.17860105087537,128.0,1.9676501356917193,0.05194552542928284,0.5161290322580645,0.0,0.5483870967741935,0.032258064516129004,2.0,6.8,204.0,0.9229026563376187,225.93548387096774
136.8,992.4933333333335,31.50386219709154,80.0,1.488077055429833,-0.08061832677241418,0.3225806451612903,0.6129032258064516,0.3548387096774194,0.6451612903225806,2.0,5.16,154.8,0.9858972016604644,136.8
158.58064516129033,911.3849462365591,30.189152790970454,91.0,1.7475882509149177,0.44408454436439065,0.0,0.967741935483871,0.032258064516129004,1.0,2.0,3.63,109.0,0.9353475981255044,158.58064516129033
148.5,142.93333333333334,11.955472944778611,62.0,0.6047031385688196,0.6657749875317597,0.9354838709677419,0.6774193548387096,0.967741935483871,0.7096774193548387,0.0,4.13,124.0,0.7049945584577115,148.5
